student_id,total_days,avg_engagement,engagement_variability,avg_difficulty,completion,satisfaction,learning,has_disability,disability_type,country,year,attendance_rate,early_engagement,engagement_trend
2024_441,15,3.554666666666667,0.7775406894880317,2.8666666666666667,1.0,5.0,4.97,1,motor,Kenya,2024,1.0,3.0033333333333334,0.6800000000000002
2024_442,14,3.7142857142857144,0.9672300997870497,3.142857142857143,1.0,4.910000000000001,4.47,0,none,Peru,2024,0.9333333333333333,3.3633333333333333,-0.45999999999999996
2024_443,4,3.965,1.0848194934335083,2.75,0.0,3.8,2.22,0,none,UK,2024,0.26666666666666666,3.585,-0.27999999999999936
2024_444,3,4.423333333333333,0.836799458253489,3.6666666666666665,0.0,3.66,2.48,1,visual,Germany,2024,0.2,4.15,-1.5099999999999998
2024_445,10,3.628,0.9018228453773193,3.0,1.0,4.46,4.08,0,none,Brazil,2024,0.6666666666666666,3.4500000000000006,-0.3899999999999997
2024_446,10,3.3560000000000003,0.8751279271563038,3.4,1.0,3.41,3.66,0,none,India,2024,0.6666666666666666,3.4066666666666667,0.43000000000000016
2024_449,8,3.4725,0.9693701931814135,2.5,1.0,4.16,2.87,1,hearing,Brazil,2024,0.5333333333333333,4.18,-0.31999999999999984
2024_45,9,3.6866666666666665,0.832331063940305,2.6666666666666665,0.0,0.0,0.0,0,none,Brazil,2024,0.6,3.7133333333333334,2.37
2024_450,7,3.7085714285714286,1.2780118488160763,3.142857142857143,0.0,3.4,2.71,0,none,UK,2024,0.4666666666666667,3.723333333333333,3.01
2024_451,2,3.5149999999999997,1.5344217151748076,3.0,0.0,2.43,2.81,0,none,Peru,2024,0.13333333333333333,3.5149999999999997,-2.1699999999999995
2024_452,9,4.053333333333333,0.7385797181076666,2.4444444444444446,1.0,4.12,4.06,0,none,UK,2024,0.6,4.31,-1.4900000000000002
2024_453,10,2.833,0.8227872683074823,3.3,1.0,5.0,5.0,0,none,USA,2024,0.6666666666666666,3.385,-0.4700000000000002
2024_454,9,2.7944444444444443,1.0186156182671546,2.6666666666666665,1.0,3.32,4.24,1,prefer_not_to_say,Brazil,2024,0.6,2.983333333333333,1.19
2024_456,10,3.146,1.1357640600054222,2.9,1.0,4.29,3.2299999999999995,1,motor,India,2024,0.6666666666666666,3.1166666666666667,-2.04
2024_457,4,3.2325,1.2933000425268686,3.75,0.0,2.53,1.66,0,none,USA,2024,0.26666666666666666,2.763333333333333,-2.96
2024_459,7,3.597142857142857,0.8965250374959653,3.2857142857142856,0.0,3.12,3.85,0,none,Peru,2024,0.4666666666666667,3.6966666666666668,-1.33
2024_463,2,3.61,0.1131370849898477,3.0,0.0,2.93,3.95,0,none,Germany,2024,0.13333333333333333,3.61,0.16000000000000014
2024_464,7,3.557142857142857,1.0627278467182821,3.5714285714285716,0.0,3.8,3.69,0,none,Germany,2024,0.4666666666666667,2.97,-2.49
2024_465,5,3.5420000000000003,0.5456372421307036,3.2,0.0,3.9200000000000004,4.09,0,none,UK,2024,0.3333333333333333,3.72,-1.1100000000000003
2024_466,9,3.6077777777777778,0.9388926692889046,3.0,1.0,3.52,3.71,0,none,India,2024,0.6,4.4366666666666665,2.54
2024_47,5,3.214,0.8306503476192615,3.0,0.0,3.35,2.05,0,none,Germany,2024,0.3333333333333333,3.1266666666666665,-1.1199999999999997
2024_470,8,3.2425,0.583872539906736,2.5,1.0,3.8,3.91,0,none,USA,2024,0.5333333333333333,2.956666666666667,0.5500000000000003
2024_471,9,3.3477777777777775,0.8898985585135221,3.111111111111111,1.0,4.17,4.41,0,none,USA,2024,0.6,3.5200000000000005,1.6800000000000002
2024_473,8,3.41375,0.7271654851938057,2.875,1.0,3.43,3.91,1,multiple,USA,2024,0.5333333333333333,3.6199999999999997,0.07999999999999963
2024_474,5,3.28,1.0593630161564072,3.2,0.0,2.79,3.6700000000000004,0,none,UK,2024,0.3333333333333333,2.7099999999999995,0.36999999999999966
2024_477,8,3.32125,0.9631560843690614,3.25,1.0,3.7,4.28,1,motor,Peru,2024,0.5333333333333333,2.81,0.31000000000000005
2024_479,4,3.5575,1.0046350912976645,3.25,0.0,1.89,1.9,0,none,Peru,2024,0.26666666666666666,3.78,-0.16999999999999993
2024_48,5,3.4200000000000004,0.7754353615872829,3.2,0.0,3.16,2.12,0,none,Germany,2024,0.3333333333333333,3.2566666666666664,1.9500000000000002
2024_480,16,3.575625,0.9545677468536915,2.875,1.0,5.0,5.0,1,visual,UK,2024,1.0666666666666667,3.722,-0.040000000000000036
2024_481,12,3.9008333333333334,0.5691374387987704,2.6666666666666665,1.0,5.0,4.58,1,visual,Brazil,2024,0.8,4.41,0.3700000000000001
2024_482,6,3.5400000000000005,1.2008163889621095,2.6666666666666665,0.0,3.03,3.83,0,none,UK,2024,0.4,3.4633333333333334,2.8200000000000003
2024_483,7,3.358571428571428,0.8703529661661901,3.5714285714285716,0.0,3.71,2.8,0,none,Germany,2024,0.4666666666666667,2.6733333333333333,-0.71
2024_485,8,3.0275,0.6275974597053205,3.0,1.0,3.81,4.64,0,none,Kenya,2024,0.5333333333333333,3.4633333333333334,-0.41000000000000014
2024_487,9,3.3277777777777775,1.1070543999480986,3.0,1.0,4.08,3.54,0,none,USA,2024,0.6,2.09,0.5
2024_488,1,3.81,0.0,4.0,0.0,2.09,1.94,0,none,Germany,2024,0.06666666666666667,3.81,0.0
2024_49,6,3.638333333333333,0.9069821754955646,3.1666666666666665,0.0,2.98,2.35,0,none,Peru,2024,0.4,3.936666666666667,2.35
2024_490,12,3.1916666666666664,1.0316521025064895,3.25,1.0,4.45,3.31,1,hearing,India,2024,0.8,3.3366666666666664,-1.3299999999999996
2024_491,1,4.76,0.0,4.0,0.0,2.59,1.97,0,none,Kenya,2024,0.06666666666666667,4.76,0.0
2024_492,3,2.4766666666666666,0.6404946005497106,3.6666666666666665,0.0,3.26,1.8999999999999997,0,none,Germany,2024,0.2,2.4766666666666666,-1.26
2024_493,12,3.6008333333333336,0.8397127033946934,3.1666666666666665,1.0,4.33,4.48,0,none,USA,2024,0.8,3.6933333333333334,-0.33999999999999986
2024_495,10,3.375,0.8828394845925026,3.2,1.0,3.4200000000000004,4.34,0,none,Germany,2024,0.6666666666666666,2.8333333333333335,-0.13000000000000034
2024_496,8,2.845,1.1640446726822815,3.25,1.0,3.03,3.9,0,none,Brazil,2024,0.5333333333333333,2.513333333333333,-0.6999999999999997
2024_497,12,3.65,1.0802188330485296,2.9166666666666665,1.0,5.0,4.82,0,none,UK,2024,0.8,3.176666666666667,1.2600000000000002
2024_499,6,3.6666666666666665,0.8312320173493479,3.1666666666666665,0.0,2.98,4.02,0,none,USA,2024,0.4,3.99,-0.9600000000000004
2024_5,3,2.44,0.9665919511355348,2.3333333333333335,0.0,3.76,2.77,0,none,Brazil,2024,0.2,2.44,-0.5500000000000003
2024_50,12,3.2775,0.958627095950719,3.0833333333333335,1.0,4.47,4.85,1,cognitive,Brazil,2024,0.8,3.26,0.3099999999999996
2024_501,6,3.518333333333333,0.9927822856329915,3.0,0.0,2.59,3.99,0,none,Peru,2024,0.4,3.8899999999999997,-0.98
2024_502,8,2.9675,0.9095485536399757,2.875,1.0,3.75,3.23,1,visual,Kenya,2024,0.5333333333333333,3.6133333333333333,0.43000000000000016
2024_503,6,3.296666666666667,1.3768466387607106,2.3333333333333335,0.0,3.4599999999999995,2.85,1,motor,Brazil,2024,0.4,2.8433333333333337,-2.8600000000000003
2024_504,7,3.9699999999999998,0.4780864635886133,2.5714285714285716,0.0,3.3,3.4,0,none,Germany,2024,0.4666666666666667,4.136666666666667,-0.31999999999999984
2024_507,15,3.1866666666666665,0.9447121002617425,2.933333333333333,1.0,5.0,4.21,0,none,Peru,2024,1.0,3.2133333333333334,-0.9200000000000004
2024_508,12,3.8216666666666668,1.0243652875923914,2.75,1.0,4.79,3.91,1,hearing,Germany,2024,0.8,3.89,-2.68
2024_51,2,2.83,0.8626702730475878,3.0,0.0,3.28,1.76,0,none,USA,2024,0.13333333333333333,2.83,-1.2199999999999998
2024_510,8,3.04,0.6880822210006178,2.875,1.0,3.55,4.54,1,motor,Peru,2024,0.5333333333333333,2.87,1.3199999999999998
2024_511,5,3.368,0.9689530432379063,2.8,0.0,3.0,3.5699999999999994,0,none,Peru,2024,0.3333333333333333,2.796666666666667,1.12
2024_512,2,4.055,1.3364318164425748,2.5,0.0,3.01,2.53,0,none,Brazil,2024,0.13333333333333333,4.055,-1.8900000000000001
2024_513,1,4.3,0.0,2.0,0.0,2.71,1.0,0,none,Brazil,2024,0.06666666666666667,4.3,0.0
2024_514,9,3.5877777777777777,1.0715266886291002,2.888888888888889,1.0,3.98,3.6599999999999997,0,none,UK,2024,0.6,4.6899999999999995,-1.44
2024_515,14,3.4235714285714285,0.8868926493260453,3.2142857142857144,1.0,5.0,3.28,0,none,Brazil,2024,0.9333333333333333,3.7466666666666666,-0.5799999999999996
2024_516,3,3.6733333333333333,0.7466145815166839,3.0,0.0,2.23,1.68,0,none,Germany,2024,0.2,3.6733333333333333,-1.42
2024_519,3,3.6833333333333336,0.9452160246913576,2.3333333333333335,0.0,2.7099999999999995,2.78,1,cognitive,Peru,2024,0.2,3.6833333333333336,-0.3099999999999996
2024_520,8,3.165,0.8897993353239017,2.875,1.0,3.62,4.16,1,cognitive,Kenya,2024,0.5333333333333333,2.8000000000000003,-0.3900000000000001
2024_521,1,2.47,0.0,2.0,0.0,2.75,2.45,0,none,Kenya,2024,0.06666666666666667,2.47,0.0
2024_522,2,2.735,1.2091525958289961,2.0,0.0,1.73,2.01,0,none,Peru,2024,0.13333333333333333,2.735,-1.71
2024_523,4,3.3075,0.7756878667780402,2.75,0.0,3.34,3.18,1,multiple,India,2024,0.26666666666666666,3.175,-0.8400000000000003
2024_525,5,3.904,0.7092460785933186,2.8,0.0,2.68,3.7299999999999995,0,none,Germany,2024,0.3333333333333333,3.776666666666667,-0.4500000000000002
2024_526,11,3.738181818181818,0.9085683043318007,3.0,1.0,4.5,4.92,0,none,India,2024,0.7333333333333333,3.51,1.7500000000000004
2024_527,12,3.3516666666666666,1.066880186962591,2.6666666666666665,1.0,4.59,3.9,0,none,Peru,2024,0.8,3.0,-1.5899999999999999
2024_529,8,3.33375,1.2867449242176945,2.75,1.0,4.33,4.08,0,none,Brazil,2024,0.5333333333333333,3.563333333333333,-2.31
2024_53,9,3.167777777777778,1.029013821308754,2.7777777777777777,1.0,4.07,4.43,1,cognitive,Germany,2024,0.6,3.03,1.08
2024_531,7,3.264285714285714,0.7526587793251587,3.0,0.0,3.27,3.8,0,none,Kenya,2024,0.4666666666666667,3.08,0.8500000000000001
2024_532,7,3.5300000000000002,1.096919930228881,3.142857142857143,0.0,3.35,2.88,0,none,Brazil,2024,0.4666666666666667,3.876666666666667,0.5
2024_535,1,2.79,0.0,3.0,0.0,1.53,1.0,0,none,USA,2024,0.06666666666666667,2.79,0.0
2024_537,23,3.4269565217391302,0.9400697980982278,3.260869565217391,1.0,5.0,5.0,0,none,UK,2024,1.5333333333333334,4.03,0.7999999999999998
2024_539,3,4.6066666666666665,0.34122328955294573,2.6666666666666665,0.0,2.35,2.06,0,none,Germany,2024,0.2,4.6066666666666665,-0.6100000000000003
2024_54,3,4.52,0.4703190406521943,3.6666666666666665,0.0,1.84,3.35,0,none,Kenya,2024,0.2,4.52,0.4400000000000004
2024_540,7,3.172857142857143,1.0681871603440145,2.5714285714285716,0.0,4.41,2.14,0,none,USA,2024,0.4666666666666667,2.7633333333333336,1.3599999999999999
2024_542,3,4.04,0.6157921727336261,2.6666666666666665,0.0,2.7900000000000005,1.7700000000000002,0,none,UK,2024,0.2,4.04,-0.35999999999999943
2024_543,6,4.01,1.0511327223524154,3.5,0.0,3.6,4.19,0,none,Brazil,2024,0.4,4.043333333333334,-2.4
2024_545,8,2.95,0.6388605928861609,3.125,1.0,3.99,2.96,0,none,USA,2024,0.5333333333333333,3.48,-0.3999999999999999
2024_546,9,3.4255555555555555,1.4039507746989486,2.6666666666666665,1.0,3.45,3.5,0,none,Kenya,2024,0.6,3.78,0.6399999999999997
2024_547,6,3.4149999999999996,0.9297042540507169,3.3333333333333335,0.0,0.0,0.0,0,none,UK,2024,0.4,2.8466666666666662,-2.7300000000000004
2024_548,4,3.6625,0.6331600640175175,3.5,0.0,3.15,2.81,0,none,Brazil,2024,0.26666666666666666,3.49,0.6200000000000001
2024_551,12,3.4499999999999997,0.8194565826870214,2.5833333333333335,1.0,4.37,4.49,1,cognitive,USA,2024,0.8,2.3000000000000003,-2.25
2024_552,6,3.171666666666667,1.1296267820243402,3.0,0.0,3.18,2.11,0,none,Brazil,2024,0.4,3.295,2.07
2024_553,8,3.57625,0.7741527627025561,3.0,1.0,3.12,4.75,0,none,Peru,2024,0.5333333333333333,3.11,0.7599999999999998
2024_554,15,3.238,1.0728613277453096,3.1333333333333333,1.0,5.0,5.0,0,none,Peru,2024,1.0,4.2,-2.0600000000000005
2024_555,8,2.995,1.0393267051317405,2.625,1.0,3.16,3.6,0,none,Kenya,2024,0.5333333333333333,2.5700000000000003,2.42
2024_557,4,3.055,1.3589579341049032,2.75,0.0,0.0,0.0,0,none,India,2024,0.26666666666666666,3.3800000000000003,-2.92
2024_558,7,3.5814285714285714,1.0054091799101594,2.857142857142857,0.0,2.56,2.71,0,none,Kenya,2024,0.4666666666666667,3.34,1.54
2024_559,4,2.98,0.648588210397527,2.5,0.0,3.32,2.47,0,none,India,2024,0.26666666666666666,2.87,1.3199999999999998
2024_56,13,3.286923076923077,1.072414601226166,2.923076923076923,1.0,4.44,4.59,0,none,India,2024,0.8666666666666667,3.2916666666666665,-2.2399999999999998
2024_561,13,3.560769230769231,0.8585400547679914,3.1538461538461537,1.0,4.68,4.39,0,none,Peru,2024,0.8666666666666667,3.5833333333333335,1.04
2024_562,5,2.6740000000000004,0.806182361503897,2.6,0.0,2.81,3.28,1,visual,Kenya,2024,0.3333333333333333,2.2066666666666666,0.22999999999999998
2024_563,11,3.3963636363636365,0.7415695884712741,3.0,1.0,5.0,3.77,0,none,Peru,2024,0.7333333333333333,3.9600000000000004,0.06999999999999984
2024_565,10,3.5519999999999996,0.8100041152158838,3.0,1.0,3.2299999999999995,3.56,0,none,UK,2024,0.6666666666666666,3.5700000000000003,0.98
2024_566,4,4.27,0.6033793720924396,2.25,0.0,0.0,0.0,0,none,UK,2024,0.26666666666666666,4.19,-1.3399999999999999
2024_567,5,3.068,0.7178230979844546,2.4,0.0,3.05,3.4,0,none,Brazil,2024,0.3333333333333333,3.705,-0.3900000000000001
2024_568,14,3.5685714285714285,0.9470996791245377,3.142857142857143,1.0,4.28,4.589999999999999,0,none,India,2024,0.9333333333333333,3.7300000000000004,1.0099999999999998
2024_569,3,2.83,1.6355732939859344,2.3333333333333335,0.0,2.94,2.58,0,none,Kenya,2024,0.2,2.83,3.24
2024_570,5,3.0460000000000003,1.0288488713120114,3.2,0.0,3.08,2.93,0,none,Brazil,2024,0.3333333333333333,3.2266666666666666,-0.010000000000000231
2024_571,1,1.81,0.0,3.0,0.0,2.45,3.51,1,motor,Kenya,2024,0.06666666666666667,1.81,0.0
2024_573,1,3.21,0.0,2.0,0.0,2.49,1.0,1,multiple,Brazil,2024,0.06666666666666667,3.21,0.0
2024_574,7,4.18,0.957165955655897,3.4285714285714284,0.0,3.48,4.64,0,none,Brazil,2024,0.4666666666666667,4.543333333333333,-2.24
2024_576,5,3.3880000000000003,1.6005998875421676,3.2,0.0,3.02,1.7399999999999998,0,none,Brazil,2024,0.3333333333333333,4.033333333333333,-2.0799999999999996
2024_577,9,3.066666666666667,1.074034450099251,2.6666666666666665,1.0,3.29,3.73,0,none,USA,2024,0.6,3.66,0.22999999999999998
2024_58,8,2.96875,0.7015989391586702,3.125,1.0,3.2,4.74,0,none,Brazil,2024,0.5333333333333333,3.0866666666666664,-0.6199999999999997
2024_580,10,3.5200000000000005,1.1391614849918728,2.8,1.0,3.47,3.97,0,none,Kenya,2024,0.6666666666666666,3.5566666666666666,-2.45
2024_581,13,3.353846153846154,0.9338766733491317,3.230769230769231,1.0,4.6,5.0,0,none,Peru,2024,0.8666666666666667,3.466666666666667,1.31
2024_584,13,3.446923076923077,0.88942288981287,2.8461538461538463,1.0,4.56,5.0,0,none,Germany,2024,0.8666666666666667,3.5566666666666666,-0.98
2024_585,12,2.7458333333333336,1.207668364571946,2.8333333333333335,1.0,4.27,4.31,0,none,Kenya,2024,0.8,3.905,-1.56
2024_587,4,2.74,1.1783321546434464,3.25,0.0,2.61,1.58,0,none,Peru,2024,0.26666666666666666,2.643333333333333,0.40000000000000036
2024_588,11,3.8854545454545457,0.9089374415917042,2.909090909090909,1.0,4.7,4.7,0,none,Peru,2024,0.7333333333333333,3.645,-0.3799999999999999
2024_589,8,3.28,0.8457287643548274,3.0,1.0,3.59,3.27,0,none,Brazil,2024,0.5333333333333333,3.835,0.1200000000000001
2024_590,9,2.968888888888889,0.9678900304844095,3.111111111111111,1.0,3.58,3.8199999999999994,1,visual,Peru,2024,0.6,3.1233333333333335,-0.20000000000000018
2024_591,10,3.5269999999999997,0.9633050745566881,3.1,1.0,3.9799999999999995,4.22,0,none,UK,2024,0.6666666666666666,3.4066666666666663,0.5300000000000002
2024_593,12,3.6975,1.0261678491092256,2.6666666666666665,1.0,4.63,3.76,0,none,UK,2024,0.8,2.966666666666667,2.2700000000000005
2024_594,9,3.468888888888889,0.8205858340911761,3.0,1.0,3.37,3.75,0,none,Kenya,2024,0.6,3.275,0.20000000000000018
2024_595,8,3.845,0.9132829322207408,2.875,1.0,3.43,4.07,0,none,UK,2024,0.5333333333333333,4.403333333333333,-0.46999999999999975
2024_596,4,3.6725,0.8914174106444184,2.5,0.0,2.1,3.2,0,none,Germany,2024,0.26666666666666666,3.6366666666666667,1.2299999999999995
2024_597,13,3.7976923076923077,0.9347294960410903,2.923076923076923,1.0,4.63,4.17,0,none,Kenya,2024,0.8666666666666667,4.406666666666666,-0.8300000000000001
2024_6,7,2.3771428571428572,0.8049785563544386,3.142857142857143,0.0,3.56,3.81,1,visual,Brazil,2024,0.4666666666666667,2.316666666666667,-1.38
2024_600,7,3.46,1.0644090692335662,2.7142857142857144,0.0,2.45,4.76,0,none,USA,2024,0.4666666666666667,2.6733333333333333,-0.6699999999999999
2024_602,1,5.0,0.0,4.0,0.0,2.18,2.52,0,none,Kenya,2024,0.06666666666666667,5.0,0.0
2024_603,5,3.4219999999999997,0.7723147026957339,2.4,0.0,3.22,3.12,0,none,Brazil,2024,0.3333333333333333,3.5,-0.9199999999999999
2024_605,8,3.44375,0.9950296119068159,2.75,1.0,3.34,3.66,0,none,Kenya,2024,0.5333333333333333,3.736666666666667,-1.2000000000000002
2024_606,2,4.494999999999999,0.2050609665440985,3.0,0.0,2.4,2.6,0,none,UK,2024,0.13333333333333333,4.494999999999999,-0.29000000000000004
2024_607,3,3.1833333333333336,1.0446211434454762,3.0,0.0,3.57,2.59,1,multiple,Germany,2024,0.2,3.24,2.08
2024_609,12,3.8491666666666666,0.9523889420660536,2.8333333333333335,1.0,3.94,4.43,0,none,UK,2024,0.8,2.9166666666666665,-2.32
2024_611,15,2.6486666666666667,0.9672188898860388,3.066666666666667,1.0,4.63,4.22,1,visual,India,2024,1.0,1.7333333333333334,-2.51
2024_612,7,3.4714285714285715,1.120943480160479,3.142857142857143,0.0,3.03,2.4199999999999995,0,none,USA,2024,0.4666666666666667,3.51,0.6400000000000001
2024_614,13,3.417692307692308,1.0731740604871904,2.923076923076923,1.0,3.96,5.0,0,none,UK,2024,0.8666666666666667,3.11,-0.06000000000000005
2024_615,14,3.9335714285714287,1.0088806222195517,3.0714285714285716,0.0,0.0,0.0,0,none,Peru,2024,0.9333333333333333,4.406666666666667,0.6600000000000001
2024_616,1,2.05,0.0,3.0,0.0,1.66,1.0,0,none,Brazil,2024,0.06666666666666667,2.05,0.0
2024_617,11,3.555454545454545,0.932312862041103,3.272727272727273,1.0,4.06,4.65,0,none,UK,2024,0.7333333333333333,3.1333333333333333,2.55
2024_618,12,2.9458333333333333,1.0812909652425438,3.25,1.0,4.34,5.0,0,none,Peru,2024,0.8,2.9400000000000004,-2.87
2024_619,9,3.022222222222222,1.2275868378426205,3.0,1.0,3.5900000000000003,3.5999999999999996,0,none,UK,2024,0.6,2.9899999999999998,-3.21
2024_620,2,4.025,0.6858935777509506,4.0,0.0,2.67,1.46,1,multiple,Germany,2024,0.13333333333333333,4.025,0.9699999999999998
2024_621,15,3.4606666666666666,0.6252938356903744,2.8666666666666667,1.0,5.0,5.0,0,none,UK,2024,1.0,3.686666666666667,-0.3900000000000001
2024_623,10,3.521,1.039010747458049,3.3,1.0,3.88,4.94,0,none,Kenya,2024,0.6666666666666666,3.4333333333333336,-1.3200000000000003
2024_624,6,3.155,0.6228242127599087,3.1666666666666665,0.0,3.5400000000000005,2.09,0,none,USA,2024,0.4,3.4133333333333336,1.62
2024_625,14,3.217142857142857,0.9597870642966642,2.7857142857142856,1.0,4.61,4.31,1,prefer_not_to_say,UK,2024,0.9333333333333333,3.56,0.07000000000000028
2024_626,2,4.255000000000001,0.03535533905932694,3.0,0.0,2.34,1.71,0,none,Kenya,2024,0.13333333333333333,4.255000000000001,0.04999999999999982
2024_627,23,3.254782608695652,0.8798236887696068,3.0869565217391304,1.0,5.0,5.0,0,none,USA,2024,1.5333333333333334,3.0933333333333337,-0.5699999999999998
2024_629,18,3.8466666666666662,0.9735260351816332,3.1666666666666665,1.0,5.0,5.0,0,none,Germany,2024,1.2,4.003333333333333,-0.06000000000000005
2024_632,6,3.33,0.6194836559587347,3.5,0.0,2.73,2.09,1,prefer_not_to_say,Germany,2024,0.4,2.7933333333333334,0.9699999999999998
2024_633,14,3.415,1.0777451532642657,3.0,1.0,4.96,4.52,0,none,USA,2024,0.9333333333333333,3.4133333333333336,1.0399999999999996
2024_634,2,3.375,0.685893577750951,2.0,0.0,2.1,2.98,1,cognitive,USA,2024,0.13333333333333333,3.375,-0.9699999999999998
2024_635,6,3.1216666666666666,0.9822304549680114,2.8333333333333335,0.0,1.92,3.57,0,none,USA,2024,0.4,3.84,-1.04
2024_636,6,3.941666666666667,0.7258764816872542,2.6666666666666665,0.0,3.91,1.74,0,none,UK,2024,0.4,3.5433333333333334,-1.4300000000000002
2024_637,2,3.2,1.1455129855222066,3.5,0.0,1.42,1.38,0,none,Peru,2024,0.13333333333333333,3.2,1.6199999999999997
2024_638,1,1.72,0.0,2.0,0.0,1.6,2.9,0,none,Kenya,2024,0.06666666666666667,1.72,0.0
2024_639,9,3.292222222222222,0.9904768772891394,3.2222222222222223,1.0,3.67,5.0,1,motor,Germany,2024,0.6,2.3333333333333335,-1.96
2024_641,9,3.7744444444444443,0.6766666666666669,3.111111111111111,1.0,3.6100000000000003,3.5900000000000003,1,multiple,Germany,2024,0.6,3.65,1.3199999999999998
2024_644,5,2.3899999999999997,1.5701114610116058,3.6,0.0,3.66,1.21,1,visual,Brazil,2024,0.3333333333333333,1.9933333333333334,-3.0699999999999994
2024_645,5,3.4160000000000004,0.5723897273711329,2.8,0.0,3.05,3.38,1,multiple,India,2024,0.3333333333333333,3.4966666666666666,0.03000000000000025
2024_646,6,3.1566666666666667,0.9625313847696949,2.6666666666666665,0.0,3.76,3.83,1,visual,Germany,2024,0.4,3.02,-1.0099999999999998
2024_647,5,3.5759999999999996,0.8463037279842266,3.0,0.0,3.13,3.91,0,none,Brazil,2024,0.3333333333333333,3.5233333333333334,0.13999999999999968
2024_648,7,3.374285714285714,0.6840774113811278,3.142857142857143,0.0,4.08,3.85,0,none,Kenya,2024,0.4666666666666667,3.643333333333333,-0.9300000000000002
2024_65,13,3.5707692307692307,0.831308822865702,3.3076923076923075,1.0,4.09,4.71,0,none,Peru,2024,0.8666666666666667,3.3866666666666667,-0.5
2024_651,6,3.5,0.8115417426109394,3.6666666666666665,0.0,3.61,3.01,0,none,Kenya,2024,0.4,3.3266666666666667,2.3
2024_653,1,1.04,0.0,3.0,0.0,2.55,2.15,1,visual,USA,2024,0.06666666666666667,1.04,0.0
2024_654,10,3.3890000000000002,0.8738986719802756,3.0,1.0,3.72,4.1,1,multiple,Brazil,2024,0.6666666666666666,2.9933333333333336,2.2600000000000002
2024_655,3,2.03,1.490771612286738,3.0,0.0,1.92,2.78,0,none,Kenya,2024,0.2,2.03,2.6399999999999997
2024_656,13,3.273846153846154,0.9976851412272516,3.1538461538461537,1.0,4.24,5.0,0,none,India,2024,0.8666666666666667,3.73,-0.5099999999999998
2024_658,8,3.2625,1.1398966118531477,3.25,1.0,3.03,4.94,0,none,India,2024,0.5333333333333333,4.236666666666667,-1.3999999999999995
2024_659,4,3.2699999999999996,0.8551802928817602,3.75,0.0,2.29,3.4,0,none,Brazil,2024,0.26666666666666666,2.9666666666666663,-0.9199999999999999
2024_660,9,3.696666666666667,0.7570006605016935,2.6666666666666665,1.0,3.73,4.16,1,hearing,Kenya,2024,0.6,3.2566666666666664,-2.41
2024_661,11,3.1154545454545457,0.9042937977932134,3.5454545454545454,1.0,4.57,4.06,1,motor,Kenya,2024,0.7333333333333333,4.010000000000001,3.2
2024_663,9,3.381111111111111,0.8565839778510402,3.111111111111111,1.0,3.7200000000000006,3.67,0,none,UK,2024,0.6,3.1633333333333336,-0.8400000000000003
2024_664,5,3.1399999999999997,1.4658785761446955,2.6,0.0,2.02,3.5799999999999996,0,none,Brazil,2024,0.3333333333333333,2.393333333333333,-1.0999999999999996
2024_665,12,3.0591666666666666,1.0145259379571714,2.9166666666666665,1.0,4.42,4.16,1,hearing,Kenya,2024,0.8,2.98,-0.5100000000000002
2024_669,1,4.76,0.0,4.0,0.0,2.13,1.89,1,prefer_not_to_say,UK,2024,0.06666666666666667,4.76,0.0
2024_67,9,3.391111111111111,0.8461596250773912,2.888888888888889,1.0,2.78,3.49,0,none,Germany,2024,0.6,3.5366666666666666,0.27000000000000046
2024_670,11,3.517272727272727,0.5696681649713439,2.6363636363636362,1.0,4.2,3.63,1,cognitive,Peru,2024,0.7333333333333333,4.066666666666666,0.9699999999999998
2024_671,6,3.2433333333333336,0.786350218838061,2.8333333333333335,0.0,3.23,3.7900000000000005,0,none,USA,2024,0.4,3.04,-0.30000000000000027
2024_673,4,3.925,0.4902720333311566,3.5,0.0,2.5,1.79,0,none,UK,2024,0.26666666666666666,4.056666666666667,-0.96
2024_674,5,3.88,0.9187219383469627,3.2,0.0,3.02,3.3,0,none,USA,2024,0.3333333333333333,4.266666666666667,1.4900000000000002
2024_675,11,3.767272727272727,0.75768187135619,2.6363636363636362,1.0,5.0,3.86,0,none,India,2024,0.7333333333333333,4.223333333333334,-1.0699999999999998
2024_676,8,3.20625,0.9878394534104646,3.625,1.0,3.82,4.65,1,multiple,India,2024,0.5333333333333333,2.385,0.5499999999999998
2024_678,8,3.22375,0.6863763544878277,3.125,1.0,3.17,3.99,0,none,USA,2024,0.5333333333333333,3.3733333333333335,0.6000000000000001
2024_679,3,3.526666666666667,0.8568741642349436,4.0,0.0,2.86,3.03,0,none,UK,2024,0.2,3.526666666666667,-1.38
2024_68,9,3.2533333333333334,1.0263162280700817,3.3333333333333335,1.0,3.51,3.16,0,none,Kenya,2024,0.6,3.246666666666666,-3.1599999999999997
2024_681,2,2.6550000000000002,0.5868986283848343,2.5,0.0,2.27,2.39,0,none,USA,2024,0.13333333333333333,2.6550000000000002,-0.8299999999999996
2024_682,10,3.754,0.7247865586195398,3.4,0.0,0.0,0.0,0,none,Germany,2024,0.6666666666666666,3.276666666666667,-0.2100000000000004
2024_684,4,2.52,0.5455883674224248,3.25,0.0,3.22,1.93,1,hearing,Peru,2024,0.26666666666666666,2.46,-0.11000000000000032
